Date/Time,leaf_number,leaf_position,current,power,voltage,,condition,current,power,voltage
Sat Nov 23 13:19:31 2019,five,corner,0.43,6,13.75,,normal,0.63,61.33,96.27
Sat Nov 23 13:19:32 2019,five,corner,0.43,6,13.74,,normal,0.63,61.29,96.26
Sat Nov 23 13:19:33 2019,five,corner,0.42,5.87,13.73,,normal,0.63,61.47,96.27
Sat Nov 23 13:19:34 2019,five,corner,0.42,5.87,13.74,,normal,0.63,61.47,96.28
Sat Nov 23 13:19:35 2019,five,corner,0.43,6,13.74,,normal,0.63,61.15,96.31
Sat Nov 23 13:19:36 2019,five,corner,0.43,6,13.74,,normal,0.63,61.06,96.27
Sat Nov 23 13:19:37 2019,five,corner,0.42,5.87,13.73,,normal,0.63,60.93,96.26
Sat Nov 23 13:19:38 2019,five,corner,0.42,5.87,13.71,,normal,0.62,60.34,96.21
Sat Nov 23 13:19:39 2019,five,corner,0.41,5.75,13.74,,normal,0.62,59.67,95.81
Sat Nov 23 13:19:40 2019,five,corner,0.41,5.75,13.72,,normal,0.61,59.26,95.79
Sat Nov 23 13:19:41 2019,five,corner,0.41,5.75,13.74,,normal,0.59,57.87,97.92
Sat Nov 23 13:19:42 2019,five,corner,0.41,5.75,13.72,,normal,0.61,58.95,96.14
Sat Nov 23 13:19:43 2019,five,corner,0.42,5.87,13.72,,normal,0.61,59.4,96.52
Sat Nov 23 13:19:44 2019,five,corner,0.41,5.75,13.74,,normal,0.61,59.53,96.52
Sat Nov 23 13:19:45 2019,five,corner,0.41,5.75,13.72,,normal,0.61,59.53,96.51
Sat Nov 23 13:19:46 2019,five,corner,0.41,5.62,13.71,,normal,0.61,59.22,96.51
Sat Nov 23 13:19:47 2019,five,corner,0.41,5.75,13.73,,normal,0.59,58.27,97.21
Sat Nov 23 13:19:48 2019,five,corner,0.4,5.62,13.73,,normal,0.6,58.41,96.49
Sat Nov 23 13:19:49 2019,five,corner,0.41,5.75,13.74,,normal,0.6,58.14,96.43
Sat Nov 23 13:19:50 2019,five,corner,0.4,5.62,13.72,,normal,0.6,57.46,95.62
Sat Nov 23 13:19:51 2019,five,corner,0.4,5.5,13.71,,normal,0.59,56.75,95.22
Sat Nov 23 13:19:52 2019,five,corner,0.4,5.62,13.72,,normal,0.59,57.15,96
Sat Nov 23 13:19:53 2019,five,corner,0.4,5.62,13.72,,normal,0.6,57.69,96.04
Sat Nov 23 13:19:54 2019,five,corner,0.41,5.75,13.72,,normal,0.6,58.54,96.07
Sat Nov 23 13:19:55 2019,five,corner,0.41,5.75,13.72,,normal,0.62,59.62,96.15
Sat Nov 23 13:19:56 2019,five,corner,0.41,5.75,13.73,,normal,0.62,60.43,96.58
Sat Nov 23 13:19:57 2019,five,corner,0.41,5.75,13.72,,normal,0.63,61.56,96.27
Sat Nov 23 13:19:58 2019,five,corner,0.42,5.87,13.73,,normal,0.64,62.59,96.36
Sat Nov 23 13:19:59 2019,five,corner,0.42,5.87,13.71,,normal,0.65,63.13,96.37
Sat Nov 23 13:20:00 2019,five,corner,0.42,5.87,13.71,,normal,0.65,63.54,96.44
Sat Nov 23 13:20:01 2019,five,corner,0.42,5.87,13.74,,normal,0.65,63.54,96.8
Sat Nov 23 13:20:02 2019,five,corner,0.43,5.99,13.74,,normal,0.66,64.08,96.45
Sat Nov 23 13:20:03 2019,five,corner,0.43,6,13.72,,normal,0.66,63.81,96.45
Sat Nov 23 13:20:04 2019,five,corner,0.42,5.87,13.72,,normal,0.65,63.54,96.46
Sat Nov 23 13:20:05 2019,five,corner,0.42,5.87,13.72,,normal,0.65,63,96.41
Sat Nov 23 13:20:06 2019,five,corner,0.42,5.87,13.73,,normal,0.65,62.68,96.38
Sat Nov 23 13:20:07 2019,five,corner,0.42,5.87,13.72,,normal,0.64,62.59,96.37
Sat Nov 23 13:20:08 2019,five,corner,0.42,5.87,13.72,,normal,0.64,62.46,96.37
Sat Nov 23 13:20:09 2019,five,corner,0.42,5.87,13.72,,normal,0.64,62.59,96.75
Sat Nov 23 13:20:10 2019,five,corner,0.42,5.87,13.72,,normal,0.64,62.05,96.33
Sat Nov 23 13:20:11 2019,five,corner,0.41,5.74,13.72,,normal,0.64,62.05,96.34
Sat Nov 23 13:20:12 2019,five,corner,0.42,5.87,13.72,,normal,0.63,61.33,96.29
Sat Nov 23 13:20:13 2019,five,corner,0.41,5.74,13.72,,normal,0.63,61.33,96.32
Sat Nov 23 13:20:14 2019,five,corner,0.41,5.74,13.73,,normal,0.6,58.05,95.76
Sat Nov 23 13:20:15 2019,five,corner,0.42,5.87,13.72,,normal,0.6,59.8,98.49
Sat Nov 23 13:20:16 2019,five,corner,0.42,5.87,13.71,,normal,0.64,61.33,95.56
Sat Nov 23 13:20:17 2019,five,corner,0.42,5.87,13.73,,normal,0.6,60.07,98.52
Sat Nov 23 13:20:18 2019,five,corner,0.41,5.75,13.72,,normal,0.64,61.33,95.54
Sat Nov 23 13:20:19 2019,five,corner,0.41,5.74,13.73,,normal,0.61,60.52,98.17
Sat Nov 23 13:20:20 2019,five,corner,0.42,5.86,13.72,,normal,0.62,61.06,97.39
Sat Nov 23 13:20:21 2019,five,corner,0.42,5.87,13.72,,normal,0.62,60.97,97.38
Sat Nov 23 13:20:22 2019,five,corner,0.42,5.87,13.72,,normal,0.63,60.93,96.65
Sat Nov 23 13:20:23 2019,five,corner,0.43,5.99,13.72,,normal,0.63,61.06,96.28
Sat Nov 23 13:20:24 2019,five,corner,0.43,5.99,13.72,,normal,0.63,61.78,97.11
Sat Nov 23 13:20:25 2019,five,corner,0.43,5.99,13.72,,normal,0.64,62.32,97.13
Sat Nov 23 13:20:26 2019,five,corner,0.43,5.99,13.72,,normal,0.64,62.46,96.39
Sat Nov 23 13:20:27 2019,five,corner,0.43,5.99,13.72,,normal,0.64,62.73,96.77
Sat Nov 23 13:20:28 2019,five,corner,0.42,5.87,13.72,,normal,0.65,63.27,97.16
Sat Nov 23 13:20:29 2019,five,corner,0.43,5.99,13.74,,normal,0.65,63.27,96.44
Sat Nov 23 13:20:30 2019,five,corner,0.44,6.12,13.72,,normal,0.65,63.72,97.22
Sat Nov 23 13:20:31 2019,five,corner,0.42,5.87,13.73,,normal,0.65,63.27,96.44
Sat Nov 23 13:20:32 2019,five,corner,0.43,5.99,13.71,,normal,0.65,63.81,97.23
Sat Nov 23 13:20:33 2019,five,corner,0.44,6.12,13.72,,normal,0.65,63.81,96.86
Sat Nov 23 13:20:34 2019,five,corner,0.43,5.99,13.74,,normal,0.65,63.81,97.23
Sat Nov 23 13:20:35 2019,five,corner,0.43,5.99,13.72,,normal,0.66,64.26,97.26
Sat Nov 23 13:20:36 2019,five,corner,0.43,5.99,13.72,,normal,0.65,63.67,97.63
Sat Nov 23 13:20:37 2019,five,corner,0.44,6.12,13.72,,normal,0.66,64.4,96.9
Sat Nov 23 13:20:38 2019,five,corner,0.44,6.12,13.74,,normal,0.66,64.4,96.93
Sat Nov 23 13:20:39 2019,five,corner,0.43,5.99,13.72,,normal,0.66,64.4,96.9
Sat Nov 23 13:20:40 2019,five,corner,0.44,6.12,13.72,,normal,0.66,64.22,96.91
Sat Nov 23 13:20:41 2019,five,corner,0.44,6.12,13.71,,normal,0.66,64.4,96.9
Sat Nov 23 13:20:42 2019,five,corner,0.44,6.12,13.72,,normal,0.66,64.26,96.91
Sat Nov 23 13:20:43 2019,five,corner,0.44,6.12,13.74,,normal,0.66,64.13,96.93
Sat Nov 23 13:20:44 2019,five,corner,0.44,6.12,13.74,,normal,0.66,63.99,96.93
Sat Nov 23 13:20:45 2019,five,corner,0.43,5.99,13.73,,normal,0.65,63.67,96.86
Sat Nov 23 13:20:46 2019,five,corner,0.44,6.12,13.72,,normal,0.65,63.27,97.21
Sat Nov 23 13:20:47 2019,five,corner,0.44,6.12,13.72,,normal,0.65,63,95.71
Sat Nov 23 13:20:48 2019,five,corner,0.43,5.99,13.73,,normal,0.65,62.73,95.7
Sat Nov 23 13:20:49 2019,five,corner,0.43,5.99,13.73,,normal,0.62,59.57,95.54
Sat Nov 23 13:20:50 2019,five,corner,0.44,6.12,13.74,,normal,0.64,62.46,97.15
Sat Nov 23 13:20:51 2019,five,corner,0.44,6.12,13.72,,normal,0.64,62.32,96.79
Sat Nov 23 13:20:52 2019,five,corner,0.44,6.12,13.72,,normal,0.64,62.32,96.78
Sat Nov 23 13:20:53 2019,five,corner,0.41,5.74,13.72,,normal,0.64,62.32,96.79
Sat Nov 23 13:20:54 2019,five,corner,0.43,5.99,13.73,,normal,0.64,62.59,96.8
Sat Nov 23 13:20:55 2019,five,corner,0.44,6.12,13.72,,normal,0.64,62.59,96.44
Sat Nov 23 13:20:57 2019,five,corner,0.44,6.12,13.72,,normal,0.64,62.73,96.83
Sat Nov 23 13:20:58 2019,five,corner,0.44,6.12,13.72,,normal,0.65,63,96.83
Sat Nov 23 13:20:59 2019,five,corner,0.44,6.12,13.74,,normal,0.64,62.91,96.83
Sat Nov 23 13:21:00 2019,five,corner,0.44,6.12,13.74,,normal,0.64,62.73,96.82
Sat Nov 23 13:21:01 2019,five,corner,0.43,5.99,13.72,,normal,0.64,62.91,96.83
Sat Nov 23 13:21:02 2019,five,corner,0.44,6.12,13.72,,normal,0.65,63.04,96.83
Sat Nov 23 13:21:03 2019,five,corner,0.44,6.12,13.73,,normal,0.65,63,96.85
Sat Nov 23 13:21:04 2019,five,corner,0.44,6.11,13.74,,normal,0.65,63.04,96.85
Sat Nov 23 13:21:05 2019,five,corner,0.44,6.11,13.74,,normal,0.64,62.86,97.58
Sat Nov 23 13:21:06 2019,five,corner,0.44,6.12,13.73,,normal,0.65,63.72,96.89
Sat Nov 23 13:21:07 2019,five,corner,0.44,6.12,13.74,,normal,0.65,63.72,96.91
Sat Nov 23 13:21:08 2019,five,corner,0.44,6.12,13.73,,normal,0.66,63.5,95.76
Sat Nov 23 13:21:09 2019,five,corner,0.44,6.12,13.72,,normal,0.69,66.7,96.31
Sat Nov 23 13:21:10 2019,five,corner,0.43,5.99,13.72,,normal,0.65,63.54,96.89
Sat Nov 23 13:21:11 2019,five,corner,0.43,5.99,13.7,,normal,0.65,63.59,96.86
Sat Nov 23 13:21:12 2019,five,corner,0.44,6.12,13.72,,normal,0.65,63.59,96.87
Sat Nov 23 13:21:13 2019,five,corner,0.44,6.12,13.74,,normal,0.65,63.86,96.91
Sat Nov 23 13:21:14 2019,five,corner,0.44,6.12,13.73,,normal,0.65,63.72,97.26
Sat Nov 23 13:21:15 2019,five,corner,0.44,6.12,13.73,,normal,0.63,61.02,96.73
Sat Nov 23 13:21:16 2019,five,corner,0.44,6.11,13.7,,normal,0.66,63.99,96.53
Sat Nov 23 13:21:17 2019,five,corner,0.43,5.99,13.69,,normal,0.66,63.99,96.55
Sat Nov 23 13:21:18 2019,five,corner,0.44,6.12,13.72,,normal,0.66,64.13,96.53
Sat Nov 23 13:21:19 2019,five,corner,0.43,5.99,13.72,,normal,0.66,64.13,96.56
Sat Nov 23 13:21:20 2019,five,corner,0.43,5.99,13.72,,normal,0.66,63.99,96.55
Sat Nov 23 13:21:21 2019,five,corner,0.43,5.99,13.72,,normal,0.66,64.13,96.57
Sat Nov 23 13:21:22 2019,five,corner,0.44,6.12,13.72,,normal,0.66,64.26,96.57
Sat Nov 23 13:21:23 2019,five,corner,0.44,6.12,13.72,,normal,0.66,64.4,96.57
Sat Nov 23 13:21:24 2019,five,corner,0.43,5.99,13.71,,normal,0.66,64.53,96.96
Sat Nov 23 13:21:25 2019,five,corner,0.44,6.12,13.72,,normal,0.66,64.4,96.93
Sat Nov 23 13:21:26 2019,five,corner,0.44,6.12,13.73,,normal,0.66,64.26,96.6
Sat Nov 23 13:21:27 2019,five,corner,0.43,5.99,13.72,,normal,0.66,64.04,96.56
Sat Nov 23 13:21:28 2019,five,corner,0.43,5.99,13.72,,normal,0.65,63.32,97.27
Sat Nov 23 13:21:29 2019,five,corner,0.43,5.98,13.73,,normal,0.66,63.86,96.53
Sat Nov 23 13:21:30 2019,five,corner,0.43,5.99,13.72,,normal,0.66,63.99,96.53
Sat Nov 23 13:21:31 2019,five,corner,0.44,6.12,13.73,,normal,0.65,63.59,97.26
Sat Nov 23 13:21:32 2019,five,corner,0.44,6.11,13.73,,normal,0.66,64.58,96.59
Sat Nov 23 13:21:33 2019,five,corner,0.44,6.12,13.71,,normal,0.67,64.76,96.61
Sat Nov 23 13:21:34 2019,five,corner,0.43,5.99,13.72,,normal,0.66,64.67,97
Sat Nov 23 13:21:35 2019,five,corner,0.44,6.11,13.72,,normal,0.65,64.17,97.32
Sat Nov 23 13:21:36 2019,five,corner,0.43,5.99,13.72,,normal,0.66,64.26,96.96
Sat Nov 23 13:21:37 2019,five,corner,0.43,5.99,13.71,,normal,0.65,63.9,96.95
Sat Nov 23 13:21:38 2019,five,corner,0.43,5.99,13.72,,normal,0.65,63.9,96.93
Sat Nov 23 13:21:39 2019,five,corner,0.43,5.99,13.72,,normal,0.65,63.9,96.93
Sat Nov 23 13:21:40 2019,five,corner,0.43,5.99,13.73,,normal,0.66,63.45,95.78
Sat Nov 23 13:21:41 2019,five,corner,0.43,5.99,13.72,,normal,0.66,63.99,96.56
Sat Nov 23 13:21:42 2019,five,corner,0.42,5.86,13.72,,normal,0.66,63.86,96.57
Sat Nov 23 13:21:43 2019,five,corner,0.42,5.86,13.72,,normal,0.66,63.72,96.53
Sat Nov 23 13:21:44 2019,five,corner,0.42,5.87,13.72,,normal,0.65,63.18,96.51
Sat Nov 23 13:21:45 2019,five,corner,0.41,5.74,13.69,,normal,0.65,63.18,96.53
Sat Nov 23 13:21:46 2019,five,corner,0.41,5.74,13.7,,normal,0.65,63.04,96.51
Sat Nov 23 13:21:47 2019,five,corner,0.42,5.86,13.72,,normal,0.65,63.18,96.5
Sat Nov 23 13:21:48 2019,five,corner,0.42,5.86,13.72,,normal,0.65,63.04,96.51
Sat Nov 23 13:21:49 2019,five,corner,0.41,5.74,13.71,,normal,0.65,63.18,96.51
Sat Nov 23 13:21:50 2019,five,corner,0.42,5.86,13.73,,normal,0.62,60.34,97.11
Sat Nov 23 13:21:51 2019,five,corner,0.42,5.86,13.72,,normal,0.65,63.59,96.95
Sat Nov 23 13:21:52 2019,five,corner,0.42,5.86,13.72,,normal,0.66,64.13,96.56
Sat Nov 23 13:21:53 2019,five,corner,0.42,5.86,13.72,,normal,0.66,64.17,96.57
Sat Nov 23 13:21:54 2019,five,corner,0.41,5.74,13.72,,normal,0.66,64.26,96.21
Sat Nov 23 13:21:55 2019,five,corner,0.42,5.86,13.72,,normal,0.66,63.99,96.19
Sat Nov 23 13:21:56 2019,five,corner,0.42,5.87,13.72,,normal,0.66,64.4,96.21
Sat Nov 23 13:21:57 2019,five,corner,0.42,5.86,13.69,,normal,0.66,64.4,96.24
Sat Nov 23 13:21:58 2019,five,corner,0.42,5.86,13.71,,normal,0.67,64.58,96.24
Sat Nov 23 13:21:59 2019,five,corner,0.42,5.86,13.71,,normal,0.67,64.85,96.25
Sat Nov 23 13:22:00 2019,five,corner,0.42,5.86,13.71,,normal,0.67,65.26,96.29
Sat Nov 23 13:22:01 2019,five,corner,0.41,5.74,13.71,,normal,0.68,65.58,96.3
Sat Nov 23 13:22:02 2019,five,corner,0.41,5.74,13.69,,normal,0.68,65.71,96.33
Sat Nov 23 13:22:03 2019,five,corner,0.42,5.86,13.71,,normal,0.67,65.66,96.7
Sat Nov 23 13:22:04 2019,five,corner,0.42,5.86,13.71,,normal,0.68,65.62,96.32
Sat Nov 23 13:22:05 2019,five,corner,0.41,5.74,13.71,,normal,0.68,65.8,95.58
Sat Nov 23 13:22:06 2019,five,corner,0.41,5.74,13.74,,normal,0.68,65.26,95.56
Sat Nov 23 13:22:07 2019,five,corner,0.41,5.73,13.71,,normal,0.67,65.12,95.94
Sat Nov 23 13:22:08 2019,five,corner,0.42,5.86,13.71,,normal,0.67,64.72,95.53
Sat Nov 23 13:22:09 2019,five,corner,0.42,5.86,13.73,,normal,0.67,64.72,95.53
Sat Nov 23 13:22:10 2019,five,corner,0.41,5.74,13.71,,normal,0.67,64.58,95.51
Sat Nov 23 13:22:11 2019,five,corner,0.41,5.74,13.7,,normal,0.67,64.31,95.5
Sat Nov 23 13:22:12 2019,five,corner,0.41,5.73,13.7,,normal,0.67,64.31,95.14
Sat Nov 23 13:22:13 2019,five,corner,0.42,5.86,13.71,,normal,0.67,64.58,95.52
Sat Nov 23 13:22:14 2019,five,corner,0.41,5.74,13.71,,normal,0.67,64.58,96.28
Sat Nov 23 13:22:15 2019,five,corner,0.41,5.74,13.71,,normal,0.67,64.53,96.26
Sat Nov 23 13:22:16 2019,five,corner,0.41,5.73,13.7,,normal,0.66,64.31,96.24
Sat Nov 23 13:22:17 2019,five,corner,0.41,5.74,13.71,,normal,0.66,64.45,96.24
Sat Nov 23 13:22:18 2019,five,corner,0.41,5.74,13.71,,normal,0.67,64.58,96.27
Sat Nov 23 13:22:19 2019,five,corner,0.41,5.74,13.7,,normal,0.67,64.9,96.28
Sat Nov 23 13:22:20 2019,five,corner,0.41,5.74,13.7,,normal,0.67,64.72,96.27
Sat Nov 23 13:22:21 2019,five,corner,0.42,5.86,13.71,,normal,0.66,64.45,96.26
Sat Nov 23 13:22:22 2019,five,corner,0.41,5.74,13.71,,normal,0.66,64.31,96.23
Sat Nov 23 13:22:23 2019,five,corner,0.41,5.74,13.71,,normal,0.66,63.99,96.22
Sat Nov 23 13:22:24 2019,five,corner,0.41,5.61,13.69,,normal,0.66,63.9,96.26
Sat Nov 23 13:22:25 2019,five,corner,0.4,5.61,13.71,,normal,0.66,63.9,96.59
Sat Nov 23 13:22:26 2019,five,corner,0.41,5.73,13.71,,normal,0.66,63.99,96.58
Sat Nov 23 13:22:27 2019,five,corner,0.4,5.61,13.71,,normal,0.66,64.04,96.23
Sat Nov 23 13:22:28 2019,five,corner,0.41,5.73,13.71,,normal,0.66,63.9,96.22
Sat Nov 23 13:22:29 2019,five,corner,0.4,5.61,13.7,,normal,0.66,63.77,96.19
Sat Nov 23 13:22:30 2019,five,corner,0.41,5.61,13.69,,normal,0.66,63.86,96.23
Sat Nov 23 13:22:31 2019,five,corner,0.4,5.61,13.71,,normal,0.66,63.77,96.22
Sat Nov 23 13:22:33 2019,five,corner,0.41,5.73,13.69,,normal,0.66,63.72,96.21
Sat Nov 23 13:22:34 2019,five,corner,0.4,5.61,13.71,,normal,0.66,64.04,96.22
Sat Nov 23 13:22:35 2019,five,corner,0.41,5.74,13.71,,normal,0.66,64.17,96.24
Sat Nov 23 13:22:36 2019,five,corner,0.4,5.61,13.71,,normal,0.66,64.26,96.6
Sat Nov 23 13:22:37 2019,five,corner,0.41,5.73,13.7,,normal,0.66,64.31,96.63
Sat Nov 23 13:22:38 2019,five,corner,0.41,5.73,13.71,,normal,0.66,64.72,96.63
Sat Nov 23 13:22:39 2019,five,corner,0.41,5.73,13.71,,normal,0.68,64.99,95.17
Sat Nov 23 13:22:40 2019,five,corner,0.41,5.73,13.7,,normal,0.68,65.17,95.15
Sat Nov 23 13:22:41 2019,five,corner,0.42,5.86,13.72,,normal,0.67,65.44,96.69
Sat Nov 23 13:22:42 2019,five,corner,0.4,5.61,13.71,,normal,0.68,65.85,96.35
Sat Nov 23 13:22:43 2019,five,corner,0.41,5.73,13.69,,normal,0.68,66.12,96
Sat Nov 23 13:22:44 2019,five,corner,0.42,5.86,13.71,,normal,0.68,66.12,95.99
Sat Nov 23 13:22:45 2019,five,corner,0.41,5.73,13.71,,normal,0.68,66.12,96.02
Sat Nov 23 13:22:46 2019,five,corner,0.4,5.61,13.7,,normal,0.68,66.12,96.03
Sat Nov 23 13:22:47 2019,five,corner,0.42,5.86,13.7,,normal,0.68,66.12,96.01
Sat Nov 23 13:22:48 2019,five,corner,0.41,5.73,13.7,,normal,0.68,65.98,96.01
Sat Nov 23 13:22:49 2019,five,corner,0.41,5.73,13.71,,normal,0.68,65.98,96
Sat Nov 23 13:22:50 2019,five,corner,0.41,5.73,13.69,,normal,0.68,66.03,95.99
Sat Nov 23 13:22:51 2019,five,corner,0.4,5.61,13.69,,normal,0.68,66.03,96
Sat Nov 23 13:22:52 2019,five,corner,0.41,5.73,13.7,,normal,0.68,65.98,96.01
Sat Nov 23 13:22:53 2019,five,corner,0.41,5.61,13.69,,normal,0.68,65.76,95.99
Sat Nov 23 13:22:54 2019,five,corner,0.4,5.61,13.69,,normal,0.68,65.71,96.01
Sat Nov 23 13:22:55 2019,five,corner,0.41,5.73,13.7,,normal,0.68,65.58,95.98
Sat Nov 23 13:22:56 2019,five,corner,0.4,5.49,13.7,,normal,0.68,65.44,95.98
Sat Nov 23 13:22:57 2019,five,corner,0.4,5.61,13.69,,normal,0.68,65.44,95.98
Sat Nov 23 13:22:58 2019,five,corner,0.4,5.61,13.7,,normal,0.67,65.31,96.69
Sat Nov 23 13:22:59 2019,five,corner,0.4,5.61,13.7,,normal,0.68,65.66,96.35
Sat Nov 23 13:23:00 2019,five,corner,0.4,5.48,13.7,,normal,0.67,65.44,96.34
Sat Nov 23 13:23:01 2019,five,corner,0.4,5.61,13.71,,normal,0.68,65.58,96.37
Sat Nov 23 13:23:02 2019,five,corner,0.41,5.73,13.69,,normal,0.68,65.58,96.36
Sat Nov 23 13:23:03 2019,five,corner,0.41,5.61,13.68,,normal,0.67,65.44,96.35
Sat Nov 23 13:23:04 2019,five,corner,0.4,5.61,13.7,,normal,0.68,65.58,96.35
Sat Nov 23 13:23:05 2019,five,corner,0.4,5.48,13.69,,normal,0.67,65.31,96.35
Sat Nov 23 13:23:06 2019,five,corner,0.4,5.61,13.69,,normal,0.67,64.9,96.31
Sat Nov 23 13:23:07 2019,five,corner,0.4,5.48,13.7,,normal,0.67,64.49,95.94
Sat Nov 23 13:23:08 2019,five,corner,0.4,5.61,13.69,,normal,0.67,64.76,95.98
Sat Nov 23 13:23:09 2019,five,corner,0.4,5.48,13.66,,normal,0.67,65.04,96.34
Sat Nov 23 13:23:10 2019,five,corner,0.4,5.48,13.68,,normal,0.67,65.04,96.32
Sat Nov 23 13:23:11 2019,five,corner,0.4,5.61,13.7,,normal,0.67,65.31,96.35
Sat Nov 23 13:23:12 2019,five,corner,0.4,5.61,13.7,,normal,0.68,66.12,96.41
Sat Nov 23 13:23:13 2019,five,corner,0.39,5.36,13.7,,normal,0.68,66.44,96.8
Sat Nov 23 13:23:14 2019,five,corner,0.4,5.48,13.69,,normal,0.68,66.17,96.77
Sat Nov 23 13:23:15 2019,five,corner,0.4,5.61,13.7,,normal,0.67,65.58,96.72
Sat Nov 23 13:23:16 2019,five,corner,0.4,5.61,13.69,,normal,0.67,65.49,96.69
Sat Nov 23 13:23:17 2019,five,corner,0.4,5.48,13.71,,normal,0.67,65.58,96.73
Sat Nov 23 13:23:18 2019,five,corner,0.4,5.48,13.7,,normal,0.67,65.85,97.09
Sat Nov 23 13:23:19 2019,five,corner,0.4,5.61,13.69,,normal,0.68,66.57,97.17
Sat Nov 23 13:23:20 2019,five,corner,0.4,5.61,13.69,,normal,0.68,66.17,96.76
Sat Nov 23 13:23:21 2019,five,corner,0.4,5.48,13.69,,normal,0.68,66.44,96.44
Sat Nov 23 13:23:22 2019,five,corner,0.4,5.48,13.69,,normal,0.68,66.12,96.06
Sat Nov 23 13:23:23 2019,five,corner,0.33,4.61,13.65,,normal,0.68,66.44,96.8
Sat Nov 23 13:23:24 2019,five,corner,0.34,4.73,13.66,,normal,0.68,66.44,96.81
Sat Nov 23 13:23:25 2019,five,corner,0.35,4.86,13.67,,normal,0.68,66.53,96.81
Sat Nov 23 13:23:26 2019,five,corner,0.4,5.48,13.69,,normal,0.68,66.44,96.8
Sat Nov 23 13:23:27 2019,five,corner,0.4,5.48,13.69,,normal,0.68,66.3,96.8
Sat Nov 23 13:23:28 2019,five,corner,0.39,5.36,13.69,,normal,0.68,66.12,96.79
Sat Nov 23 13:23:29 2019,five,corner,0.35,4.85,13.67,,normal,0.68,65.9,96.78
Sat Nov 23 13:23:30 2019,five,corner,0.3,4.11,13.64,,normal,0.68,65.85,96.77
Sat Nov 23 13:23:31 2019,five,corner,0.42,5.86,13.71,,normal,0.68,65.35,95.99
Sat Nov 23 13:23:32 2019,five,corner,0.42,5.86,13.72,,normal,0.67,65.49,96.37
Sat Nov 23 13:23:33 2019,five,corner,0.42,5.85,13.69,,normal,0.67,65.44,96.38
Sat Nov 23 13:23:34 2019,five,corner,0.42,5.86,13.71,,normal,0.61,61.06,99.16
Sat Nov 23 13:23:35 2019,five,corner,0.39,5.36,13.67,,normal,0.67,65.58,96.7
Sat Nov 23 13:23:36 2019,five,corner,0.33,4.61,13.65,,normal,0.67,65.9,97.5
Sat Nov 23 13:23:37 2019,five,center,0.32,4.48,13.65,,normal,0.67,66.17,97.51
Sat Nov 23 13:23:38 2019,five,center,0.47,6.48,13.72,,normal,0.67,65.98,97.52
Sat Nov 23 13:23:39 2019,five,center,0.46,6.35,13.72,,normal,0.67,66.17,97.51
Sat Nov 23 13:23:40 2019,five,center,0.47,6.48,13.73,,normal,0.67,66.03,97.52
Sat Nov 23 13:23:41 2019,five,center,0.48,6.6,13.71,,normal,0.67,65.9,97.51
Sat Nov 23 13:23:42 2019,five,center,0.39,5.36,13.69,,normal,0.67,65.9,97.5
Sat Nov 23 13:23:43 2019,five,center,0.42,5.86,13.71,,normal,0.67,65.8,97.52
Sat Nov 23 13:23:44 2019,five,center,0.42,5.86,13.7,,normal,0.67,65.44,97.14
Sat Nov 23 13:23:45 2019,five,center,0.51,7.1,13.73,,normal,0.67,65.22,97.12
Sat Nov 23 13:23:46 2019,five,center,0.56,7.73,13.76,,normal,0.64,64.36,99.36
Sat Nov 23 13:23:47 2019,five,center,0.58,8.11,13.78,,normal,0.67,65.44,97.12
Sat Nov 23 13:23:48 2019,five,center,0.58,8.11,13.78,,normal,0.64,64.49,99.36
Sat Nov 23 13:23:49 2019,five,center,0.59,8.11,13.76,,normal,0.67,65.71,97.13
Sat Nov 23 13:23:50 2019,five,center,0.59,8.23,13.76,,normal,0.62,62.05,99.25
Sat Nov 23 13:23:52 2019,five,center,0.58,8.11,13.77,,normal,0.67,65.98,97.53
Sat Nov 23 13:23:53 2019,five,center,0.58,8.11,13.78,,normal,0.65,65.17,99.05
Sat Nov 23 13:23:54 2019,five,center,0.58,8.11,13.77,,normal,0.67,65.71,97.5
Sat Nov 23 13:23:55 2019,five,center,0.58,8.11,13.76,,normal,0.66,65.44,97.86
Sat Nov 23 13:23:56 2019,five,center,0.57,7.98,13.78,,normal,0.67,66.17,98.31
Sat Nov 23 13:23:57 2019,five,center,0.58,7.98,13.77,,normal,0.7,69.2,98.46
Sat Nov 23 13:23:58 2019,five,center,0.58,7.98,13.76,,normal,0.67,66.17,98.3
Sat Nov 23 13:23:59 2019,five,center,0.58,8.11,13.76,,normal,0.67,66.12,98.31
Sat Nov 23 13:24:00 2019,five,center,0.58,8.11,13.77,,normal,0.67,66.22,98.31
Sat Nov 23 13:24:01 2019,five,center,0.58,7.98,13.77,,normal,0.67,66.12,98.3
Sat Nov 23 13:24:02 2019,five,center,0.58,8.11,13.78,,normal,0.67,66.17,98.25
Sat Nov 23 13:24:03 2019,five,center,0.57,7.98,13.78,,normal,0.67,66.22,98.33
Sat Nov 23 13:24:04 2019,five,center,0.58,7.99,13.77,,normal,0.67,66.03,98.34
Sat Nov 23 13:24:05 2019,five,center,0.58,7.98,13.77,,normal,0.67,66.3,98.32
Sat Nov 23 13:24:06 2019,five,center,0.59,8.11,13.76,,normal,0.67,66.3,98.34
Sat Nov 23 13:24:07 2019,five,center,0.58,7.98,13.77,,normal,0.67,66.3,97.56
